ventana,params,cagr_is,cagr_oos,pf_oos,n_oos
0,"{'n_entrada': 40, 'n_salida': 40, 'er_n': 10, 'er_min': 0.3}",0.037301737976607185,0.023673120484032584,4.599013914510303,9
1,"{'n_entrada': 40, 'n_salida': 40, 'er_n': 10, 'er_min': 0.3}",0.027357941290413024,-0.002146026371695031,0.7785938568594611,12
2,"{'n_entrada': 40, 'n_salida': 40, 'er_n': 10, 'er_min': 0.3}",0.015745069234433418,0.027024072024714796,5.34466762497937,11
3,"{'n_entrada': 40, 'n_salida': 40, 'er_n': 10, 'er_min': 0.3}",0.016120577829051408,0.018159509936103824,2.636086876390644,12
4,"{'n_entrada': 40, 'n_salida': 20, 'er_n': 10, 'er_min': 0.4}",0.017014020629851245,0.02037006019934795,4.255407037336608,13
