n_entrada,0.1,0.2,0.3,0.4,0.5
20,2.18494273833512,2.294698827869379,2.222718425557312,2.11320672198925,2.02506012811375
30,2.0011945562687528,1.9564655864519236,2.030589870834586,2.1596984241076904,2.1022792030359896
40,2.259764632457407,2.2356976400975928,2.2179018192713618,2.3501006268318028,2.328306992516762
50,1.9597158513587256,1.9344767259708326,1.9125887584731116,2.0430271579885435,2.078914103160842
60,2.158075423351272,2.127412214392172,2.153125179232749,2.2012417992076454,2.3046630053953145
