n,0.1,0.2,0.3,0.4,0.5
6,1.3791687916453428,1.340716054095695,1.3152642960959344,1.2922087697400069,1.270373225804814
8,1.5517000566753048,1.471552181136946,1.3265822645748897,1.549577057519495,1.4217728654997825
10,1.4911306760673428,1.504914822003388,1.3770549493260724,1.5230682514458467,1.2684681478073105
14,1.3815260187023806,1.4278696158369864,1.3342169284664445,1.1379727249956415,0.997738650233913
20,1.3354783242728838,1.3280064149707471,1.1350364468656466,1.1000779039844746,0.813494054972545
